LakeID,LakeName,latitude,longitude
1419,Nedzheli,63.59970000000,125.20400000000
228,Seg,63.27080000000,33.74500000000
1187,Lappajarvi,63.15200000000,23.73330000000
13339,,63.55410000000,27.16900000000
2116,Kolmajarvi,63.29050000000,25.78430000000
1702,Kozhozero,63.09500000000,38.15630000000
1218,Kivijarvi,63.14290000000,25.15930000000
655,Nilakka,63.19080000000,26.55570000000
9910474,,62.65210000000,65.18540000000
1363,Minijarvi,62.67190000000,29.24260000000
391,Keitele,63.07840000000,25.74270000000
1615,Pal?ÇÖyeozero,62.51770000000,33.78240000000
845,Juojarvi,62.59800000000,28.88080000000
9910475,,62.31250000000,65.87660000000
497,Vodlozero,62.26300000000,36.83570000000
955,,62.47180000000,34.02290000000
740,Pyhajarvi,61.86110000000,30.00170000000
835,,62.11640000000,23.86080000000
861,Femunden,62.16710000000,11.87720000000
1617,,61.99650000000,27.06940000000
925,Janis Yarvi,61.99360000000,30.90300000000
676,Yam,61.94350000000,33.15310000000
2567,Piltanlor,61.71330000000,73.35700000000
1256,Suonne,61.65140000000,26.41010000000
4449,Puulavesi,61.81040000000,26.50560000000
9910476,,61.65930000000,67.03020000000
643,Nasijarvi,61.52600000000,23.82870000000
540,Lacha,61.31360000000,38.76510000000
1957,Visohisarvi,61.13320000000,26.73120000000
1213,Langelmavesi,61.56750000000,24.42940000000
1602,,61.29070000000,24.16730000000
1167,Tormemtor,61.21580000000,79.37460000000
9910477,,61.28410000000,74.30930000000
1580,Vesijarvi,61.03590000000,25.56930000000
9910037,,61.23440000000,26.00040000000
1083,Pyhajarvi,61.00110000000,22.29140000000
9910478,,60.88570000000,72.67260000000
4225,,60.63660000000,69.34760000000
427,Vozhe,60.70820000000,38.90700000000
612,Siljan,60.87220000000,14.78160000000
9910479,,60.53680000000,69.51420000000
1210,Randsfjorden,60.26750000000,10.39050000000
3382,,60.08650000000,63.02500000000
1249,Tyrifjorden,60.03530000000,10.20070000000
409,Kubenskoye,59.64630000000,39.44190000000
1496,,59.63540000000,65.84560000000
1550,,59.28650000000,28.16810000000
1317,Stora Le,59.31050000000,11.78950000000
406,Hjalmaren,59.28290000000,15.51790000000
689,Vortis-Jarv,58.29080000000,26.04660000000
1304,Sommen,58.00600000000,15.20190000000
911,Bolshoy Uvat,57.53470000000,70.46150000000
1196,,57.16640000000,33.06920000000
999,Bolmen,56.86270000000,13.70860000000
654,Saltaim,56.14010000000,71.92630000000
9910480,,56.01270000000,65.78710000000
963,Ubinskoye,55.46820000000,80.06470000000
1584,Argazinskoye,55.39480000000,60.38050000000
1438,Baunt,55.19240000000,113.00700000000
774,Saitlan,54.97980000000,78.58060000000
466,Neagh,54.61350000000,-6.41793000000
705,Kronotskoye,54.80130000000,160.23100000000
872,Malyye Chany,54.54280000000,77.99220000000
2405,Ul'ken-karoy,53.99510000000,72.00250000000
1969,Kilibek,53.87310000000,70.64450000000
839,,53.83180000000,72.95430000000
1283,Sniardwy,53.75540000000,21.72060000000
1539,Muritz,53.40200000000,12.73270000000
1716,Ree,53.49380000000,-7.95500000000
1142,,53.42080000000,73.77600000000
1185,,53.44440000000,140.09200000000
572,Orel',53.44730000000,139.69900000000
533,Seletyteniz,53.22950000000,73.32550000000
1054,Corrib,53.44760000000,-9.24661000000
1520,,53.31610000000,77.99120000000
324,Kulundinskoye,52.98540000000,79.56800000000
10672,Kushmurun,52.68120000000,64.78440000000
2201,Zhalauly,52.88030000000,74.12070000000
867,Sayano-Shushenskoye,52.57020000000,91.82830000000
981,Kuchukskoye,52.70110000000,79.77700000000
1663,Bol'sho Yeravnoye,52.62040000000,111.49400000000
1536,Gor'koye,52.47030000000,81.31640000000
522,Udyl',52.14630000000,139.88200000000
480,Chukchagirskoye,51.99500000000,136.57700000000
770,Teletskoye,51.52520000000,87.69920000000
640,,51.65570000000,140.25400000000
920,Evoron,51.47950000000,136.50700000000
1037,Gusinoye,51.19590000000,106.39900000000
3790,,50.75270000000,60.88510000000
860,Shalkar,50.56010000000,51.68450000000
9910481,,50.37600000000,64.14550000000
9910482,,50.27500000000,137.36600000000
710,Orog,50.15390000000,91.01940000000
702,Torey Lakes,49.98330000000,115.51500000000
529,Bolon',49.90400000000,136.48100000000
928,Karasor,49.81630000000,75.28060000000
9910483,,49.98650000000,49.94440000000
604,Achit,49.49520000000,90.55880000000
1058,Sangiyn Dalay,49.18500000000,99.01990000000
4903,,49.07410000000,48.12780000000
1500,El'ton,49.14640000000,46.67770000000
9900046,,49.06890000000,117.94300000000
9910484,,49.06530000000,48.48050000000
404,Markakol',48.74550000000,85.75990000000
9900021,Inder,48.45880000000,51.92080000000
319,Har,48.09860000000,93.21000000000
490,Dorgon,47.70920000000,93.43050000000
291,Buir,47.81370000000,117.70200000000
1209,Neusiedl,47.81860000000,16.76630000000
385,Constance,47.61150000000,9.38196000000
222,Ulungur,47.25680000000,87.28810000000
776,,47.01830000000,41.19380000000
1485,Luzern,46.98310000000,8.45249000000
820,Neuchatel,46.90330000000,6.85627000000
311,Balaton,46.83350000000,17.70630000000
1293,,46.70390000000,124.37700000000
1416,Tiligul'skiy,46.91360000000,31.02600000000
241,Sasykkol,46.57550000000,80.91350000000
256,Manych-Gudilo,46.36320000000,42.72740000000
1521,Khadzhideyskiy,46.65240000000,30.56030000000
1420,,46.56710000000,124.10200000000
1321,Uyaly,46.43470000000,81.28240000000
313,Geneva,46.45160000000,6.54027000000
1075,Kamyshlybas,46.19390000000,61.78820000000
250,,46.17660000000,33.89350000000
1599,,45.80760000000,38.22830000000
8340,Manas,45.84010000000,86.03800000000
826,Maggiore,45.96650000000,8.65351000000
734,Boon Tsagaan,45.59320000000,99.12990000000
858,,45.65790000000,29.65990000000
9078,,45.48090000000,117.53600000000
780,Yalpug,45.29830000000,28.66470000000
615,Quagan,45.25050000000,124.27800000000
753,Kiziliashskiy,45.12830000000,37.04000000000
2283,Orog,45.05700000000,100.73100000000
471,Ebi,44.87350000000,82.96120000000
9910489,Sinoe,44.59260000000,28.85330000000
1587,Valli di Comacchio,44.60750000000,12.16970000000
1072,Berre,43.46640000000,5.10370000000
908,Dalai,43.29090000000,116.63500000000
1372,Trasimeno,43.14090000000,12.10610000000
1462,Bolsena,42.59390000000,11.93550000000
486,Scutari,42.18420000000,19.31800000000
199,Bosten,41.98610000000,87.08140000000
638,Song-kel,41.84040000000,75.15120000000
1274,,41.16620000000,61.74070000000
493,Ohrid,41.03600000000,20.71380000000
1342,Cildir,41.04660000000,43.24170000000
677,Prespa,40.89370000000,21.06390000000
1079,Chatyr-kel',40.62180000000,75.28110000000
1682,,40.61830000000,64.53300000000
594,Iznik,40.44110000000,29.52240000000
1464,Ulubat,40.14740000000,28.58940000000
851,Kuyumazarskoye,39.84820000000,64.84590000000
1655,Xiaoxihaiz Shuiku,39.72550000000,78.74330000000
741,Tudakol?ÇÖ,39.11250000000,64.15920000000
9910490,,39.17330000000,118.77000000000
441,Karakul,39.04110000000,73.49160000000
1532,Suhai,38.86800000000,93.88080000000
1529,Ercek,38.67520000000,43.57910000000
9910290,Eber,38.64930000000,31.16590000000
1634,Aksehir,38.51470000000,31.41380000000
297,Hala,38.29480000000,97.58880000000
1476,Gas Hure,38.13450000000,90.78740000000
399,Egridir,38.02000000000,30.91340000000
2595,Acigol,37.85270000000,29.92160000000
1236,Burdur,37.73540000000,30.18210000000
278,Beysehir,37.77790000000,31.50710000000
186,Ayakkum,37.55540000000,89.39100000000
1588,Inawashiro ko,37.47650000000,140.09300000000
938,,37.50030000000,93.93230000000
1108,Toson,37.12090000000,96.94020000000
9910491,,37.15330000000,119.07000000000
333,Aqqikkol,37.07640000000,88.42230000000
1205,Dabsan,37.04650000000,95.02110000000
9910288,,36.69620000000,99.11180000000
524,Arkatag,36.34470000000,89.41390000000
1433,Dongping,35.99750000000,116.20000000000
4896,,36.04550000000,37.51950000000
1604,,35.92630000000,90.62860000000
644,Lixi'Oidain,35.74780000000,90.19700000000
536,Hoh Sai,35.73470000000,92.86420000000
505,Hoh Xil,35.58700000000,91.14380000000
713,Donggi Cona,35.26570000000,98.62690000000
453,Dogaicoring Quang,35.32500000000,89.24930000000
684,Aksayquin,35.20370000000,79.84650000000
332,Xijir Ulan,35.21200000000,90.30600000000
950,Dorge,35.22100000000,92.13450000000
279,Ngoring,34.90390000000,97.70320000000
708,Gozha,35.01840000000,81.00070000000
1228,Bairab,35.03530000000,83.13160000000
1135,Bangdag,34.95240000000,81.56430000000
2647,,35.01100000000,116.84600000000
330,Gyaring,34.93050000000,97.26090000000
274,Wulanwula,34.76400000000,90.36750000000
892,Weishan,34.60460000000,117.25100000000
373,Dogai Coring,34.55230000000,89.03550000000
1002,Memar,34.22040000000,82.30710000000
1915,,34.01650000000,6.04090000000
1380,Chem,34.15890000000,79.77950000000
1573,Aru,33.96320000000,82.39180000000
458,Lumajangdong,34.02390000000,81.61690000000
270,Pangong,33.72060000000,78.70630000000
1463,Gyeze Caka,33.95200000000,80.90570000000
1310,,33.84830000000,88.59070000000
169,Migriggyangzham,33.39630000000,90.09890000000
922,Habbaniyah,33.28170000000,43.53580000000
1100,Yaggain Canco,33.01620000000,89.79140000000
2070,,32.92580000000,118.04900000000
1169,Morari,32.89790000000,78.31420000000
9900051,Tiberias,32.80780000000,35.59010000000
368,Kaoyu,32.82670000000,119.30300000000
1238,Wabu,32.40150000000,116.89000000000
921,,32.44940000000,89.97910000000
1479,,32.17400000000,45.58000000000
729,Namru,32.07530000000,90.86300000000
897,Na,32.02670000000,91.48000000000
582,Ta-tse,31.89580000000,87.53500000000
1444,Bangkog,31.71770000000,89.47590000000
1111,Dogen,31.70880000000,91.15920000000
503,Dagze,31.71670000000,88.00030000000
660,Ngoin,31.59330000000,88.76510000000
242,Chao,31.50600000000,117.57000000000
367,Ngangla Ringco,31.53260000000,82.96230000000
9900040,Dead Sea,31.53380000000,35.49000000000
966,P'eng-Ts'o,31.50910000000,90.96740000000
1172,Ge,31.59440000000,119.81500000000
543,Hamun-E Saberi,31.24250000000,61.27470000000
1084,Shijiu,31.47220000000,118.88000000000
1644,Cha-pu-yeh ch'a-k'a,31.41080000000,84.05970000000
1585,Yangcheng,31.42470000000,120.76900000000
382,Ko-jen,31.06230000000,88.44350000000
691,Pa-Mu-Ts'o,31.25160000000,90.58730000000
1186,Bong,31.21860000000,91.16220000000
916,Jen-ch'ing hsiu-pu-ts'o,31.27790000000,83.44950000000
1405,,31.24250000000,84.96010000000
1440,Kuo-mang,31.21530000000,89.20230000000
374,T'a-jo,31.13800000000,84.11680000000
1285,Nanyi,31.10460000000,118.95500000000
394,Ang-tzu,31.06370000000,87.15430000000
1224,,30.93400000000,89.63120000000
185,Zhari Namco,30.92690000000,85.61650000000
221,Tangra,31.23740000000,86.70780000000
1161,P'a-lung,30.88980000000,83.57990000000
686,La-ang,30.69050000000,81.23280000000
434,Ma-p'ang yung-ts'o,30.68450000000,81.47110000000
12261,Chang,30.40550000000,112.35700000000
832,Hsu-ju,30.29440000000,86.41370000000
649,Liangzi,30.23500000000,114.52200000000
1174,,30.15580000000,84.82460000000
1905,Futou,30.02280000000,114.20200000000
9910368,Hong,29.89860000000,113.40800000000
1523,,29.83020000000,85.74220000000
506,Tashk,29.71370000000,53.55820000000
756,Qarun,29.46260000000,30.61550000000
1012,Maharlu,29.44940000000,52.80640000000
198,Dongting,29.26490000000,112.88200000000
331,Yamdrok,28.95460000000,90.71380000000
648,P'ei-k'u t'so,28.83160000000,85.58440000000
608,P'u-mo-ts'o,28.56580000000,90.39780000000
626,Dian Chi,24.82320000000,102.68600000000
811,Fuxian,24.51930000000,102.88600000000
3319,,24.30280000000,68.62680000000
9910292,,24.01800000000,69.01770000000
7386,Toshka Lakes,23.09300000000,31.27860000000
8039,Guiers,16.15960000000,-15.86050000000
217,Bay,14.39170000000,121.15900000000
755,Taal,13.94480000000,121.01600000000
1417,Afrera ye'ch'ew,13.28360000000,40.91830000000
890,Fitri,12.73230000000,17.56730000000
814,Abhe Bid,11.17880000000,41.78100000000
1508,Iro,10.10740000000,19.42180000000
1188,Mainit,9.45417000000,125.52100000000
502,Lano,7.87762000000,124.25500000000
430,Ziway,7.98646000000,38.83220000000
754,Langano,7.60107000000,38.75570000000
1305,Abayata,7.61597000000,38.59620000000
584,Shala,7.46632000000,38.57440000000
9910492,Piso,6.73195000000,-11.25400000000
585,Ch'Amo,5.83637000000,37.55740000000
1394,Bisina,1.62297000000,33.94530000000
11374,,0.95040200000,112.21100000000
893,Baringo,0.57236300000,36.07150000000
1077,Zonag,35.54660000000,91.92410000000
6,Tanganyika,-6.85861000000,30.12960000000
9,Malawi,-12.25420000000,34.24020000000
20,Titicaca,-15.88260000000,-69.35210000000
131,Poopo,-18.81360000000,-67.08550000000
46,Chiquita,-30.53630000000,-62.62090000000
104,Buenos Aires,-46.46920000000,-71.55690000000
178,San Martin,-48.86370000000,-72.66510000000
145,Viedma,-49.69610000000,-72.23680000000
122,Argentino,-50.22060000000,-72.63110000000
86,Edward,-0.35826200000,29.59930000000
79,Kivu,-1.92616000000,29.24440000000
25,Rukwa,-7.97148000000,32.19220000000
31,Mweru,-9.00852000000,28.72170000000
167,Mweru wa Ntipa,-8.69110000000,29.72960000000
100,Bangweulu,-11.24780000000,29.91590000000
164,Chilwa,-15.34700000000,35.70490000000
1425,,-1.33770000000,-56.66620000000
679,,-1.81988000000,-56.07840000000
310,Baia do Caxiuana,-1.78417000000,-51.36060000000
9910343,,-1.93477000000,-55.77560000000
153,,-2.17578000000,-56.45040000000
1927,,-2.38581000000,-45.43280000000
723,,-1.97244000000,-56.89700000000
121,Lago Grande Do Curuai,-2.21019000000,-55.26410000000
478,,-2.19462000000,-54.72180000000
215,,-2.31887000000,-54.35640000000
397,,-2.62135000000,-58.00130000000
1088,Amana,-2.62030000000,-64.65030000000
825,,-3.14914000000,-56.86520000000
491,,-3.22254000000,-57.11280000000
370,,-3.01599000000,-58.29190000000
681,Grande de Manacapuru,-3.06774000000,-61.44800000000
9910403,,-3.32536000000,-60.83620000000
464,Tefe,-3.33143000000,-64.76510000000
432,,-3.74519000000,-57.33110000000
659,Badajos,-3.36527000000,-62.65760000000
449,Biarini,-3.55156000000,-63.23210000000
912,Mamia,-4.32643000000,-63.08770000000
213,Coari,-4.16078000000,-63.38730000000
1105,Aiapua,-4.41582000000,-62.14100000000
1373,Taciula,-4.50581000000,-60.65830000000
789,,-5.05493000000,-62.48000000000
542,,-12.91260000000,-65.52710000000
565,,-13.03100000000,-65.94270000000
1511,,-13.16390000000,-65.77010000000
1081,,-13.96870000000,-66.98380000000
1567,Arapa,-15.17360000000,-70.01610000000
960,,-17.12280000000,-58.39330000000
577,,-17.50690000000,-57.77760000000
663,,-32.08040000000,-60.86560000000
1131,,-34.33010000000,-62.25760000000
1926,Llancanelo,-35.55060000000,-69.18280000000
1159,,-35.98950000000,-62.43740000000
1203,Monte,-36.96150000000,-62.41220000000
1624,Epecuen,-37.13840000000,-62.86370000000
3559,,-37.56520000000,-67.54150000000
3131,,-38.21300000000,-66.09070000000
1481,Pelegrini,-38.70790000000,-67.97350000000
969,Villarrica,-39.25590000000,-72.09520000000
1418,Calafquem,-39.51660000000,-72.14620000000
1518,Huechulafquen,-39.76830000000,-71.40720000000
1461,Ranguipulli,-39.70230000000,-72.28310000000
423,Ranco,-40.23660000000,-72.48710000000
1053,Puyehue,-40.66890000000,-72.46630000000
750,Rupanco,-40.80120000000,-72.56100000000
336,Nahuel Huapi,-41.09700000000,-71.32030000000
975,Todos los Santos,-41.11000000000,-72.24950000000
214,Llanquihue,-41.14530000000,-72.81080000000
1408,Yelcho,-43.30920000000,-72.28670000000
1184,General Vintter,-43.93430000000,-71.53370000000
426,Musters,-45.40150000000,-69.17020000000
766,Colhue Huapi,-45.54970000000,-68.78180000000
588,Cochrane,-47.16280000000,-72.15870000000
883,,-49.01210000000,-73.95670000000
515,Cardiel,-48.91660000000,-71.21530000000
9910029,,-50.65310000000,-72.96740000000
880,Toro,-51.20780000000,-72.73560000000
9910283,Blanca,-52.40590000000,-71.19020000000
1179,Blanc,-54.05320000000,-69.02530000000
304,Fagnano,-54.56880000000,-67.61700000000
637,George,-0.00809625000,30.23490000000
2063,Semajang,-0.23112500000,116.45600000000
9900079,Djenpang,-0.43964500000,116.18100000000
1510,Danau Singkarak,-0.61223800000,100.54100000000
239,Tumba,-0.76133100000,18.03150000000
1208,Naivasha,-0.76826400000,36.35110000000
666,Onangue,-0.99090000000,10.08960000000
482,Danau Poso,-1.91769000000,120.61400000000
1215,Danau Romberbai,-1.86663000000,137.91000000000
973,Burigi,-2.02942000000,31.22060000000
1250,Rweru,-2.38620000000,30.32050000000
1035,Danau Matano,-2.48311000000,121.34300000000
314,Towuti,-2.81978000000,121.51900000000
450,Manyara,-3.60783000000,35.81760000000
1220,Danau Paniai,-3.88502000000,136.31100000000
3157,,-4.10853000000,119.95700000000
844,Chambri,-4.25713000000,143.11100000000
1308,Danau Ranau,-4.84786000000,103.93900000000
1844,,-5.20239000000,31.18750000000
447,Murray,-6.99669000000,141.49300000000
1267,Kabamba,-7.89353000000,27.04250000000
1264,Zimbambo,-8.03055000000,26.92540000000
563,Kisale,-8.26701000000,26.49440000000
261,Upemba,-8.62755000000,26.39500000000
1423,Kabele,-8.92660000000,25.97060000000
1026,Kampolombo,-11.78110000000,29.70160000000
1101,Chiuta,-14.81180000000,35.84470000000
550,Malombe,-14.64230000000,35.24950000000
1082,Kinkony,-16.15450000000,45.84750000000
986,Alaotra,-17.48210000000,48.52090000000
1477,,-20.20380000000,127.45000000000
801,,-21.37110000000,124.68000000000
1098,Ihotry,-21.94960000000,43.68740000000
591,,-22.06680000000,122.96900000000
875,,-22.48350000000,123.79400000000
829,,-24.37410000000,33.59790000000
468,,-26.67870000000,123.17300000000
557,St. Lucia,-28.22600000000,32.46750000000
819,,-28.66820000000,124.29400000000
1578,,-28.79460000000,120.86800000000
1014,,-29.48140000000,122.01000000000
1390,,-29.72110000000,115.80500000000
9913184,,-30.64940000000,122.09300000000
9910340,,-32.15560000000,135.97500000000
1556,Victoria,-33.98940000000,141.27500000000
9900030,,-35.11140000000,149.42800000000
1554,Hindmarsh,-36.04910000000,141.90600000000
871,Corangamite,-38.21990000000,143.38700000000
290,Taupo,-38.79580000000,175.89500000000
888,Wanaka,-44.52790000000,169.11200000000
603,Wakatipu,-45.08560000000,168.55700000000
353,Iguazu,-25.25820000000,-55.31870000000
652,Malpasp,17.12550000000,-93.60300000000
1296,Habbaniyah,34.31090000000,42.21960000000
334,Roseires reservoir,11.44870000000,34.57000000000
830,Toktogul'skoye,41.79030000000,72.91650000000
936,Bagre reservoir,11.54390000000,-0.68485000000
1383,Bankim,6.15004000000,11.33070000000
9900004,Barragem Pau dos Ferros,-6.17435000000,-38.16950000000
3349,Yardi,10.20180000000,40.47880000000
634,Inhernillo,18.58090000000,-101.84700000000
9900007,Big Brown Creek,31.79420000000,-96.06330000000
366,Flathead,47.88180000000,-114.16000000000
9900011,Heiwuwan reservoir,31.88110000000,113.12000000000
4292,Kajaki reservoir,32.32400000000,65.22570000000
517,Manso reservoir,-15.03210000000,-55.60450000000
1315,Massinger Barragen,-23.89430000000,32.04280000000
788,Mosul Dam Lake,36.77200000000,42.71640000000
2212,Thorisvatn,64.26980000000,-18.85470000000
1247,Richland_Chambers reservoir,31.99060000000,-96.26480000000
528,Selingue,11.38960000000,-8.25109000000
5747,Sirinumu reservoir,-9.49904000000,147.48300000000
1345,Tawakoni,32.89040000000,-96.00820000000
929,Junin,-11.01400000000,-76.11660000000
1039,Koitere,62.96590000000,30.72800000000
645,Hoytiainen,62.85830000000,29.63510000000
556,Powell,37.11250000000,-110.98800000000
581,Kayrakkumskoye,40.31130000000,70.10230000000
467,Mjosa,60.74250000000,10.93800000000
1978,Kikuletwa,-3.69077000000,37.41950000000
725,Tshchikskoye,44.99680000000,39.35730000000
894,Tarbela,34.23270000000,72.83100000000
635,Zhelin,29.28510000000,115.26400000000
1018,Koocanusa,48.63280000000,-115.28700000000
1920,Cascade,44.61620000000,-116.09800000000
1096,Falcon reservoir,26.68210000000,-99.18320000000
15066,Araaras,-4.26147000000,-40.44120000000
1276,Barragem Passo Fundo,-27.66320000000,-52.75380000000
898,Ondozero,63.79450000000,33.35760000000
378,Ukai,21.46270000000,73.96730000000
2052,Lam Pao,16.63960000000,103.40300000000
775,Noi,15.02010000000,105.38400000000
530,Sheksna,59.65560000000,38.42480000000
405,Diefenbaker,50.68550000000,-107.45100000000
696,Tobin,53.59310000000,-103.49500000000
1021,Victoria,48.31070000000,-57.35680000000
431,Sam Rayburn reservoir,31.18200000000,-94.11020000000
1729,Dale Hollow,36.57320000000,-85.28180000000
2452,Pyhajarvi,61.33440000000,23.54840000000
671,Emborcacao,-18.41970000000,-47.76320000000
421,Itumbiara,-18.32950000000,-48.87850000000
2343,Sterkfonterin,-28.45890000000,29.02510000000
790,Mtera,-7.03714000000,35.82240000000
1326,Franklin D reservoir,48.07060000000,-118.26200000000
1302,Jose_Richa,-25.58270000000,-53.25670000000
1047,Peixoto,-20.34150000000,-46.93730000000
1322,North_Knife,58.11650000000,-97.05830000000
1117,Osage,38.17200000000,-92.72250000000
1138,Sidney Lanier,34.31300000000,-83.91770000000
673,Nova_Ponte,-19.14100000000,-47.28650000000
5742,Quiminha,-8.96291000000,13.94520000000
381,Bansagar,24.13740000000,81.17870000000
1828,Thuy_Dien,11.82400000000,107.10600000000
1547,Indrawati,19.24430000000,82.83250000000
463,Adjuntas,23.93930000000,-98.77250000000
1181,Tiga,11.37710000000,8.45491000000
642,Vaaldam,-27.00040000000,28.30420000000
402,Mingechaurskoye,40.93790000000,46.75770000000
1062,Bears,31.99610000000,76.06050000000
255,Han Shui,32.58650000000,111.35900000000
579,Govind Ballabah Pant,24.09400000000,82.82210000000
2900,Clear Lake reservoir,41.86820000000,-121.14100000000
375,Presa Miguel Aleman,18.30620000000,-96.58640000000
3064,unknown,2.59929000000,-75.48190000000
1625,Eucumbene,-36.12610000000,148.77000000000
327,Lepe,-22.80270000000,-51.01120000000
465,Barra Bonita,-23.33000000000,-48.91210000000
709,Ujani,18.21620000000,74.99440000000
1328,Bhumibol,17.32090000000,98.87150000000
813,Sirikit,17.88360000000,100.47600000000
419,unknown,18.60580000000,102.67800000000
552,unknown,14.65960000000,99.07390000000
2645,Senanayaka,7.18711000000,81.47940000000
613,Livingston,30.76490000000,-95.15610000000
1068,Hartwell,34.54340000000,-83.12020000000
685,J Strom Thurmend,33.65940000000,-82.41860000000
620,Marion,33.46520000000,-80.24000000000
9900029,Poco da cruz,-8.48106000000,-37.66510000000
230,La Grande 4 Reservoir,53.97710000000,-73.22000000000
149,Opinaca reservoir,52.30850000000,-76.55720000000
240,Pipmuacan reservoir,49.50300000000,-70.66890000000
232,Fort Peck,47.72510000000,-106.84300000000
335,Winnebago,44.01370000000,-88.40970000000
284,Toledo Bend reservoir,31.48310000000,-93.73720000000
348,Angostura reservoir,16.10840000000,-92.61490000000
265,Itaparica reservoir,-8.91097000000,-38.54700000000
254,Tres Marias reservoir,-18.65870000000,-45.27220000000
309,Sao Simao reservoir,-18.70010000000,-50.16810000000
345,Agua Vermelha reservoir,-19.93770000000,-49.92290000000
351,Promissao reservoir,-21.47940000000,-49.47400000000
175,Negro reservoir,-32.69300000000,-56.04340000000
200,Oulu,64.36810000000,27.03110000000
161,llmen,58.25050000000,31.35810000000
243,Ataturk Dam,37.57500000000,38.44160000000
285,Assad,36.00920000000,38.14270000000
355,Gandhisagar reservoir,24.42420000000,75.47920000000
308,Lagdo reservoir,8.88364000000,13.84460000000
489,Kossour reservoir,7.16952000000,-5.57958000000
276,Buyo reservoir,6.54239000000,-7.02250000000
219,Argyle reservoir,-16.31540000000,128.76900000000
51,Southern Indian,56.94210000000,-99.08530000000
26,Reindeer,57.24860000000,-102.40000000000
55,Caniapiscau reservoir,54.44180000000,-70.03930000000
18,Michikamau,53.99090000000,-63.82120000000
77,Cedar,53.33110000000,-100.12700000000
110,Manicouagan reservoir,51.17760000000,-68.44380000000
119,Seul,50.27270000000,-92.37430000000
36,Nipigon,49.82070000000,-88.51870000000
170,Saint-Jean,48.58290000000,-72.02880000000
133,Gouin reservoir,48.45620000000,-75.10390000000
142,Fort Berthold reservoir,47.75990000000,-102.37800000000
132,Oahe,45.42570000000,-100.60800000000
135,Okeechobee,26.94250000000,-80.80490000000
88,Balbina reservoir,-1.44420000000,-59.88820000000
74,Tucurui reservoir,-4.28681000000,-49.60000000000
116,Sobradinbo reservoir,-9.62278000000,-41.58480000000
166,llha solteira reservoir,-20.34020000000,-51.27420000000
136,Itaipu,-24.93050000000,-54.44200000000
97,Khantayskoye reservoir,67.60820000000,87.71110000000
44,Saimaa,61.80060000000,28.75030000000
117,Buhayrat ath Tharthar,33.99970000000,43.26330000000
17,Onega,61.75810000000,35.35640000000
27,Vanern,59.03220000000,13.66880000000
113,Ust llimskoye reservoir,57.78870000000,102.57200000000
70,Bratsk reservoir,55.02180000000,102.52600000000
177,Novosibirskoye,54.41890000000,82.23190000000
9900038,Ljsselmeer,52.60550000000,5.39585000000
39,Zaysan,48.03190000000,83.80810000000
101,Kremenchuk reservoir,49.33620000000,32.64090000000
89,Tsimlyanskoye reservoir,48.38220000000,43.21820000000
92,Kakhovka reservoir,47.51440000000,34.35030000000
124,Hungtze,33.32000000000,118.57700000000
560,Razazah,32.76320000000,43.62830000000
28,Nasser,22.83080000000,32.31420000000
174,Kainji Reservoir,10.29590000000,4.54474000000
29,Volta,7.52863000000,-0.35033600000
81,Cahora Bassa Reservoir,-15.68180000000,31.63890000000
32,Kariba Reservoir,-17.04290000000,27.93850000000
65,Robert Bourassa Reser,53.64110000000,-77.19500000000
84,La Grande 3Reser,53.79260000000,-75.13760000000
13,Ontario,43.70580000000,-77.66730000000
7,Baikal,53.70420000000,108.41300000000
3,Victoria,-1.22547000000,33.02140000000
207,Votkinsk reservoir,57.01670000000,54.43630000000
301,Chardarinskoye,41.11030000000,68.24050000000
6340,Saratov Reservoir,52.20160000000,48.20490000000
68,Volgograd reservoir,50.19730000000,45.60240000000
208,Gorkovsky reservoir,57.36990000000,42.86640000000
196,Nizhnekamsk reservoir,55.80160000000,53.24530000000
42,Rybinsk Reservoir,58.56510000000,38.17540000000
118,Kama reservoir,57.94980000000,56.74230000000
6385,Hubbard Creek,32.81080000000,-98.97780000000
1866,Alcantara,39.76920000000,-6.74024000000
1635,Canyon,40.23400000000,-121.11000000000
11373,Barragem_do_Caia,39.01480000000,-7.15922000000
2468,Berryessa,38.58590000000,-122.22600000000
51955,Encoro_de_Salas,41.92360000000,-7.93525000000
9895,Puente_Nuevo,38.12140000000,-4.96531000000
1233,Serena,38.85330000000,-5.10622000000
9087,Yesa,42.60210000000,-1.09981000000
12532,Bardwell,32.28540000000,-96.66620000000
2513,Caddo,32.68760000000,-94.07450000000
111,Williston,55.69590000000,-123.59800000000
156,Qapshaghay Bogeni Reservoir,43.84990000000,77.39490000000
4082,Houston,29.94160000000,-95.16050000000
1422,Alvaro Obregon,27.87120000000,-109.84700000000
339,Three Gorges reservoir,29.93420000000,107.78200000000
1134,Cumberland,36.94050000000,-84.87920000000
439,Kinbasket,52.03930000000,-118.24500000000
607,Grajau,-6.79954000000,-44.04460000000
1675,Paralbuna,-23.51680000000,-45.46940000000
1019,Kasumigaura,36.04070000000,140.37500000000
9900026,La Grande 1,53.75450000000,-78.02070000000
2232,Ertan,26.89390000000,101.70600000000
1805,Shiroro,9.97137000000,6.91114000000
3984,Tehri,30.39520000000,78.47860000000
1988,Krasno Oskol,49.24260000000,37.52680000000
1470,Eildon,-37.23680000000,145.98900000000
9900027,Zhexi,28.11030000000,110.99000000000
